Teff,Prot,Age,Mass
5513.107367984163,9.167505152438856,0.6437985044671464,0.91055
6030.007283164398,23.139691186115645,4.988786584128385,1.00109
6319.946283529083,15.861630531672782,5.3156009440063725,1.05779
4825.50449843507,23.71603272794074,3.515892188218169,0.70225
5560.278520065395,9.884559709876717,0.8070081614996932,0.88223
5691.2467001992245,21.641556561222487,3.415971045747064,0.92626
6070.9170415521485,12.410069926480293,2.562883534352252,1.17341
4754.91403098449,16.657934724059643,2.2426896749447183,0.82633
5892.714087800146,13.40014898522491,3.698853803178195,1.3571
6395.735332806204,6.46802361582653,2.742229180039153,1.13359
6453.548294328404,3.382746279602247,1.92019203601775,1.34875
4256.360339899596,18.3921791989896,1.99148226139975,0.66191
5591.475063344585,29.606979520346066,5.962637350789257,0.91237
6169.513274940304,4.158306815104185,2.148092605096673,1.65275
6463.680242743813,6.2854608352475045,3.390015775588779,1.15938
3761.509194252259,21.032232449235646,2.618687718367615,0.52999
5336.854697420196,18.29015004530139,2.531905712910143,0.85044
5930.880208216781,20.009655129880688,3.8500614681844283,1.0043
5999.617484323669,32.43161061998328,6.922097577926476,1.0584
5991.485336688029,28.51958486845503,6.331292460439206,1.13035
5765.870951050686,22.700843087147994,4.005304936168611,0.94068
5992.934988499279,7.462500987443063,0.9339619857750112,1.21308
5806.606804721433,6.394109449614272,0.5140828843367592,1.15207
5505.896658102418,14.059098409505786,1.763866017101202,0.87428
5779.972318453782,16.54402845031995,2.328107318469581,1.07535
5951.480642788645,12.587468730862314,1.8730587803453358,1.19649
5618.2088939347095,17.38677063843069,2.51378715840994,0.97076
5367.463940994935,29.11995605552487,6.28507225973607,0.80192
5964.760818995845,24.445873149172183,4.713100323777327,1.14719
6271.580292376069,10.799817120844189,3.2288551758247186,1.15663
6291.823071130164,6.5932419844284285,1.5685660996741861,1.21657
5888.554588242736,27.24247719522785,6.2118031358994985,1.08739
5494.323073353208,17.972385063477624,3.2839478178934085,1.37169
4949.068686935561,25.93389068936639,3.951259690757793,0.89386
6385.539277006585,9.79921650951482,4.344320315133571,1.11388
6249.995647550628,4.857500332592631,1.1458599163290901,1.33153
6263.829243555077,3.0557261141903407,1.9831382410877731,1.61267
5849.792321412244,18.847323975921782,4.572470715490655,1.23258
5257.752286658413,27.03684322950779,3.8163060964502855,0.86911
6059.687844103564,31.702042116360236,7.77096316312232,1.00869
5238.426024585099,9.611634665604022,0.7838282985835332,0.88873
5695.292524637447,8.48860748719614,0.91061358411232,1.06323
5566.182256663998,24.00105035061912,4.290990827521367,0.88978
3614.690618810709,17.57451259494967,2.7748098034803523,0.41531
5738.334590607358,31.855497864479435,6.725293823985394,0.89358
5589.56311542553,34.70107095377861,8.078957764946933,0.82958
6132.150425416558,19.625831310498032,4.771319472387259,1.13591
5740.534691555905,26.537575589943177,5.246525289759481,0.91031
5843.50284574344,20.1963521670264,3.2059751056559715,0.98422
5821.082040266043,25.50098950460783,4.448921625553262,1.07041
6073.412078146988,16.758127644591227,3.84944241387388,0.98718
5849.279320816726,33.91651789593928,6.505359366159102,0.97642
5574.899257829818,34.025093361576715,6.777942475825587,0.89644
6178.1629942176505,18.20991382810445,4.766484957797704,1.02872
5974.873917981875,9.720027720474608,0.8869788253014227,1.11093
6175.111640202707,19.850712732992744,6.046529325292329,1.0945
4344.293012043102,24.207331402141293,2.672273605033666,0.7039
5991.226491139702,23.150073578410982,5.042846082149363,1.01424
5753.982606561153,17.28995865169663,2.7325047547522034,1.16426
6227.551845609114,2.3999192318509186,1.7908677337621068,1.75255
5712.790619315754,22.612050749799604,4.495589857018351,0.85675
5828.7989249666725,9.511425765256945,1.012530602959979,1.12943
5000.800851311347,16.358279874584895,2.128123069342373,0.80693
5711.993028996304,14.833415909694684,2.055843187123315,1.00036
6297.707441950174,8.925782815787912,1.667957949997384,1.16484
5094.056797997049,32.90483268513971,5.834326312775941,0.74027
5474.083973016989,26.731389799101485,4.478066205274762,0.97748
6170.623129330666,25.3233832634608,7.343096604528442,0.96487
3889.572519911524,2.729428444545912,0.6080007659086077,0.54941
5322.227174181317,23.86380922930363,3.451712540818215,0.87977
5759.195930991432,28.814572940085256,5.23951735057833,1.02852
6331.798223581539,0.9182607356221222,1.796727971207701,1.65665
5090.2336759404525,10.00904668600667,0.8930002116880862,0.84823
4534.221867637676,15.162142240721138,1.609122815495478,0.81607
6281.847537221332,2.288435991672838,2.637166378286275,1.47797
6119.364308876853,12.428473243048296,2.40101038059097,1.09523
6327.365508439272,4.8095899885653175,2.428473347400589,1.33123
5771.795923876352,8.924261307313701,0.9864046009894396,1.08631
6065.139082257884,20.099334765527303,4.108245341862001,1.03625
5491.263714089354,29.553458052716916,5.796685944485463,0.86342
5874.276459905483,19.519602250679885,3.45014854427928,1.09573
5824.181609060212,20.068779910283663,3.5885923531327526,0.96761
5625.492139778123,11.991362009146929,1.2638463988882258,1.09126
4533.637125780456,2.6664574643840333,0.4482852093807178,0.77638
6070.923130178844,4.784306911751224,0.4823064496279206,1.18549
5243.504121797376,22.025383183288803,2.9479454486116863,0.91063
5635.219675342823,30.31309057235857,5.111025182715537,0.93537
5635.402557919981,21.62566619571143,3.4435501144641636,0.99897
5525.302557528803,24.037857842282484,3.889381785951572,0.93012
5913.281492091667,33.53823141971734,6.516181418189143,1.09965
4951.894224886967,20.24967946073886,2.540921232972249,0.87532
5084.387359742091,18.01292576590052,2.314253423472908,0.78741
5899.6214219737585,29.708410537360457,6.106424429115894,1.15813
5915.349593612959,28.47373990118016,6.978509922967382,0.92547
5290.353613047298,23.242475718707233,4.135114548515812,0.79347
6003.630650616205,12.82306446921169,1.955360255999451,1.19811
4804.512187736073,15.29047861516571,1.643928848026223,0.79982
6147.907102930968,15.63212703047633,3.8790642654346854,1.06629
6388.0214311719765,6.251712641571141,1.8533744788822568,1.1291
5068.957519010911,17.95144060245635,2.113168893804661,0.81545
5984.054017884335,19.303613453543832,3.2932713080356466,1.05738
5942.0005136353975,32.757628316635945,8.064392443448524,0.94761
5599.548062045388,21.2640997028271,3.6512756114058686,0.86549
6322.786419556731,3.243621386225765,2.4681004847074717,1.42591
5937.203812024246,8.97302812379747,1.1601408848183992,1.1735
6289.863578196994,16.547973578527177,4.701725808395863,1.04575
5664.069237265158,33.32524352630803,6.891431083133508,0.94331
5602.11527004601,23.67694828278656,4.176685836807801,0.9405
6047.845403938174,8.050639773796872,1.210860144702071,1.17727
5259.7276789992575,19.49350600598297,2.059509141002662,0.9465
5960.027683509481,32.37889859353276,7.597133489234108,1.00346
5486.271209412793,11.416067397734892,1.041698234483662,1.01551
5083.198393377777,31.893148200144147,5.714851217636074,0.87669
5192.350844457003,12.673103039878095,1.268739819000418,0.89507
5443.602549613731,14.198728725143422,1.636567480540936,0.99846
4780.038510379321,37.59002865448793,7.790552166368284,0.69821
4373.932907066178,29.441751517857497,4.125961425796079,0.76258
6010.858060847415,22.462990809304966,5.279825248153164,1.01935
5756.811929274974,3.5008230959093147,1.8758339218562659,1.66376
5370.642960198087,30.849635845509148,6.4428373386198725,0.81725
4699.128838724629,26.02029273278858,3.6517511333249915,0.736
5579.215272054223,20.033251547200337,3.5113687903794335,0.9398
6201.109833331221,13.397741200117474,2.9176964569225468,1.1204
6199.9010789967715,14.688310566379673,3.5123418026202415,1.06794
5372.447871076501,24.960559582524965,3.6480491066939265,0.99622
6305.166368541544,5.741321165379081,1.7382842123870919,1.28523
5488.2112774941415,30.586143481284193,6.435684503677613,0.82975
5836.999738026341,6.876432421184939,0.5547663811080752,1.11229
5460.294756629877,20.022628039571554,3.247491863432368,0.90667
6213.404783885974,8.699289788794506,2.524011554097919,1.24732
5624.5255692600695,21.553884851967215,3.548084812302523,1.02586
5865.813342617948,35.04779493742314,7.283344593892375,1.06493
6132.940873470571,5.011782657541211,0.661624771034089,1.23328
5074.674930175433,22.399322779247616,2.975630491074726,0.82887
5063.855368848991,34.63974590624572,6.965813545075497,0.77428
5978.86503496772,17.59981120815155,3.0353682496986,1.20035
5760.503833589552,12.929427374871674,3.27000161118203,1.41383
5458.4105910984745,33.506710028997375,3.8619223760483865,1.39042
5514.077866671545,13.854552594134745,1.379934347852136,0.9831
6229.80380803437,17.446698923241396,4.704986665221567,1.0887
5089.114528472466,11.697112320002354,1.1260866506675877,0.7838
6230.675011359969,15.155772095713303,4.513066740662863,1.00215
5661.536842246085,27.621182592550525,5.674616409668511,0.86559
5167.871791117953,28.46088383875382,5.1052690114646735,0.79605
5762.691427871191,6.6810728346373605,0.5114758517796691,1.17546
6433.858597729104,1.5426976012142826,1.090530895300542,1.33949
5722.668472176176,8.93686559620685,0.7177421080315265,1.00889
5993.969272091281,14.60584889162682,2.3430735327890213,1.11978
6282.625884441666,4.836066557296766,1.040254263474759,1.22797
5888.6523988015515,18.256632653287202,3.34478691011086,0.9203
4243.670959174544,22.142803836633817,2.657181191260305,0.66191
6035.9774178831385,20.052051587584444,4.214440754145113,1.07662
5881.852993132608,13.273900827329872,2.1872009566154564,1.04978
5492.05294697154,15.319740464958125,1.4108359576434402,0.99934
5793.315795730365,20.922525259082853,3.261293084389674,0.89672
5662.98677511422,8.879747051346962,2.479164056507061,1.46241
5871.976219835896,16.825583304936817,2.8451484199375403,0.97134
4991.796680013469,15.922096169119111,2.2821890706809,0.79873
6224.645473697066,8.316219395026417,2.204692403589076,1.29745
6412.387060497332,3.3443265708448218,1.269296788639175,1.29897
5488.398992983522,24.553347443469715,4.122063642073459,0.92584
5969.297399296282,25.36249117791666,5.5843686021669825,0.98649
5774.630596870913,33.218388314698856,7.586354152745707,0.89078
5631.222607776289,29.896694390478984,5.999869179867217,1.02436
6303.334533474487,9.357351728946194,3.2700307862078573,1.18451
5829.860060639098,24.06279141139121,3.812187812412464,0.99773
5288.994372018101,20.291836465377113,2.8889231346194446,0.79968
5911.61351514458,27.374292452043278,6.2125309191685565,0.9295
6073.243409084574,13.551680315030644,1.9482040274702441,1.06672
5355.042614945432,5.1920127569015655,0.3828270249754384,0.91928
5703.571577608953,20.08033906892466,3.137017062160542,1.06827
5622.124809694897,15.398858512474508,1.883723837386022,1.07684
5244.806388300748,32.37583875757662,6.00322426365889,0.85958
5510.409526285219,14.01390224729409,1.5606683878051217,0.83741
4975.642532683677,34.117560380446406,6.712764870624609,0.77087
4721.003640552072,22.333736712017725,2.7122593418978846,0.82734
6096.828260391081,31.12933512574007,7.877384276235661,0.98402
6247.2737616939185,14.623474354791066,4.460053613074879,1.08294
5775.576878444497,33.78617708928036,8.046142574169064,0.90694
6206.6398145151625,17.161131522012145,6.3916008419124815,1.05936
5951.166071480592,11.807501539105143,1.7989350944988491,1.02931
6315.930665317308,9.575784128607761,3.1963531917128436,1.10219
6201.9014775501,2.868191102657806,0.2407294693214271,1.18948
5301.018383392766,24.4445879719846,4.459186936764072,0.77371
5244.08079738523,30.876320372037824,6.074354678638345,0.91691
5889.859228150433,16.892445011623533,2.645412774979853,1.05606
6264.342712368493,4.201560413075741,0.7051775215885729,1.34861
5983.932595235067,1.8378124136681795,0.1651488781296154,1.17747
3594.185956844441,11.888322321451184,2.542393940768276,0.42665
6199.060385604694,9.811591583899133,2.480636784040499,1.08519
5370.081537739999,26.204886883046157,4.896108386396164,0.79451
3984.431418870877,19.59747189818288,2.4888351424945143,0.59008
4870.525685206443,19.746316665449218,2.3114926680777765,0.86308
6358.683499656657,10.651110255640646,3.7984646006715,1.05722
4932.018861565079,27.349625872756317,4.550927036036108,0.80827
6469.693868515085,1.7770072654469442,1.840679809835682,1.35388
5564.100203649777,16.420338259655463,2.2125612652454234,0.99761
6146.055663106135,17.19185982478869,3.7091052350066422,1.15119
5713.203218351508,20.555935371516117,2.8674993670308138,1.07365
6281.656143642221,14.526423888057991,4.84678478960768,1.09698
6027.736845203161,26.11350072839296,5.6166211416129626,1.07067
4604.518822588964,-0.2494112682255354,0.08804939404516711,0.81104
4549.168855086779,23.723927910130147,3.112914481885264,0.74158
6005.456560212861,8.901190797372873,3.3530073858564133,1.431
3824.6212621858976,38.787311589950214,5.902667235169206,0.47578
5757.959749840856,32.46703074997441,7.008425538788532,0.98283
6062.92890509974,28.7343366543688,7.800724822526621,0.97232
6106.028706692921,14.504396706402948,3.790380765848056,1.23715
5805.4874862336055,20.64035106693991,3.1352879452896816,0.97415
5635.985216035695,34.565904542400745,6.85449907779786,0.93641
5279.125475882699,4.876846486511368,0.4370407656415136,0.98913
6082.044194432708,15.45305924776969,3.275356827213985,1.16508
4534.279663156768,32.04408415757159,4.9719899330895885,0.67582
5130.363028339823,17.254846328848405,2.030215724307955,0.96056
6113.474127036429,21.583656344530798,5.4151779332470795,1.01074
5945.2974300448095,29.693966313155233,6.400029414671569,1.07921
4371.7811501941005,15.587441568972924,1.5927315015422931,0.6975
5194.268982983041,20.461848642269242,2.6221585917440517,0.84523
6368.630843479926,4.0889636648772205,1.346677605741655,1.193
5806.993818080531,31.20164505201695,6.645409079469077,0.97746
5600.860779334905,22.116908156784163,3.481610965410849,0.93895
6147.777088875532,10.639531804591474,2.058142110987748,1.22623
6024.78456030141,24.99412213854021,5.14953384881691,0.96282
5726.6819999170275,24.678147778155758,4.776697580304017,0.97495
5999.082764695869,10.24737274651701,1.205404737716061,1.16001
6019.927712884439,11.893030462817967,2.122892233601697,1.26728
6143.044668937331,11.002539491207141,3.0916400433374305,1.29393
5927.252260995871,14.873405122946703,2.0131038854825247,1.09181
5575.8528440046175,14.334466956613474,1.4344657912261631,0.92771
6255.380743954041,6.775581611718394,1.0708694253143192,1.08616
6181.497377226529,21.755334813197784,6.503421053071094,1.05596
5560.648195335125,14.709716845496095,1.522947786191029,1.0102
6118.596711490334,27.924560424549036,6.4113816501848575,1.02173
5689.624925665143,15.863092399358694,2.6347207999373787,0.9823
5436.216136182922,19.67198207875922,2.952889003048467,1.43301
5164.635278324275,18.064248056689376,2.318454355663036,0.9274
6076.61263589766,4.61394921500851,0.5821504745414622,1.04861
5306.703531674013,25.915123871976462,3.8996552488464684,0.87941
5590.688178067109,25.919028902050005,5.142434417433429,0.88953
6418.695538609549,4.12313752044707,2.8546892097534733,1.4189
5309.150008794212,24.05112203841252,3.8532035556610875,0.78331
5478.8793034921555,36.583486961422366,4.74698236294683,1.20161
4912.913962984122,22.584202907395493,3.0985665662050534,0.83511
5037.277216934684,17.656343852682117,2.2555939787312798,0.77838
5498.65126355232,12.540403345684146,1.327512290210018,0.92345
6022.206124244953,12.000911875596952,1.506128271321404,1.11094
5799.289720182204,19.94261269237708,3.076660785461381,1.13133
4362.2848054727865,30.8431179803472,4.27432016083571,0.66318
5871.052513454764,19.539986138413486,3.3684498773047595,1.06964
5877.687859616281,27.98759002497497,5.966802695475497,0.94089
5113.716400305112,17.507254957580827,2.411781132059124,0.75836
6366.678978602967,5.3380905529030755,2.420971545733945,1.33341
5193.1987082939395,24.14698373845862,3.8513021549462403,0.87994
4739.295890184705,15.192619067945015,1.5296880121703431,0.86083
6033.50289315924,33.631451801621154,7.814314959043884,1.02517
5270.679676440201,33.240676676795005,6.105338328401201,0.89078
5724.40431738731,20.35937501009256,3.052324412730165,0.95288
6251.174606178654,10.150104045068575,2.770391588849308,1.11037
5830.358742378487,9.098548747293641,1.140551279342675,1.19182
5131.9675447434365,23.664541401930606,3.7072651385918123,0.80811
5826.738003489235,21.465218449091825,4.085634842886315,1.00171
5658.274072360201,4.823330841063929,0.3957785820013879,0.96526
6115.523936058602,25.841524440105957,6.83242033929435,0.96723
5231.9030963805435,23.52821211240938,3.508316450801431,0.78545
5344.829098558879,21.474248279197383,4.11493124530025,0.78362
5243.738741123075,19.01923335218371,2.08343430469832,0.90917
5970.901193704519,14.131485631320114,2.273134027885372,1.17459
6314.020144257103,8.267268406857188,1.981809012381997,1.17638
5347.463312367912,17.935528193727468,2.3571464201179793,0.93983
5709.818369109336,21.20754584773811,3.003212992540679,1.13121
5399.548697854701,34.722229658865245,6.939206310289889,0.88127
5978.319269907021,11.31654674594899,1.6662379283358908,1.05574
6137.271913958506,4.331397675622544,0.2270389624183059,1.12574
5647.8166539141175,13.529121134939421,3.3231095379468196,1.33071
5260.793636419803,18.27219217662681,2.5167140378441335,0.84748
6416.154295424743,5.2676283465107465,1.5284938284115792,1.21715
5809.479330631587,19.40872741621474,3.3323198744398534,0.91225
6012.54677909711,7.650324359745032,1.064583583483225,1.13957
6086.727071320052,24.547798999772663,6.195936079924872,0.98262
6469.436201337108,1.9332811674605819,1.72519489842616,1.4968
5583.72638449482,27.771401801715566,5.022936642954198,0.93621
6366.8809979170055,5.519709026241418,3.104964164144117,1.26462
6371.033478629935,4.684690856515872,1.913614856660882,1.36855
5994.307639059216,16.46034791857103,4.767955003489212,1.21852
5908.942423335449,31.268999503064666,7.542207050263747,0.89449
6339.342136068911,10.283678500633384,3.3335197523356004,1.06117
5851.654387085047,21.13751293283737,3.5627400601834953,1.07033
5811.183390360681,17.772913967107794,2.628285151821002,0.98801
6144.452078205737,17.79241546203453,4.59372630347699,1.01816
6347.813014077048,5.248558967459019,0.8551378386269062,1.14342
6402.661256359759,5.290780736292584,2.495595548221532,1.20123
5768.428112475893,33.37316330747977,7.359908471695852,0.98396
6232.712923254271,14.246690086596818,3.8563551788384376,1.08787
6194.265221932572,11.63895154968695,2.9860072372098965,1.05396
5748.122676247506,6.936713217860994,0.6817945986908324,0.96424
6187.3071391920985,6.748227690682704,1.548111620092693,1.32429
5006.031034464811,20.737676886474723,2.605507873706339,0.7881
5709.273635326283,30.565915625110296,6.0909985550905885,0.96737
5867.788957070793,14.976834705496682,1.9857962096743518,0.93899
6066.892872632055,27.212870134715672,6.271923546863513,1.08359
6492.398535699472,0.9838128835231607,1.24342152348262,1.85472
6197.7476230655675,18.050838823507554,5.353840437661831,1.08152
5861.965694679181,17.381548195036505,2.434562680557658,1.11745
5871.681893121355,27.257091538832878,5.642945688808398,0.90414
6249.644831341144,8.485786627178141,3.2786699635755734,1.27218
6407.798509006486,3.148990804530628,1.740696101321151,1.64003
5844.825581048967,20.789726178434112,3.4761769645280647,0.98225
5476.314062259897,15.141790196569248,1.802381355331806,0.97726
6061.743297761263,15.089353434203169,3.082058431159591,1.16714
5940.878720323292,24.12807878801077,4.777950305860643,1.01651
6131.250910002615,6.99986915362351,3.0711079029004162,1.39674
6493.26450486348,2.2966944666174967,0.9583666820278726,1.34315
6103.3838281579165,14.905039478149876,3.083588696339512,1.11609
5634.44915366098,19.591386702105943,2.8130096687620627,0.99599
5783.545571156174,7.754241612622818,0.5807738173596293,1.11935
5977.700212850406,13.512654882178431,1.6468759680013132,1.10348
6275.90594602281,7.53844095557152,2.943673597352686,1.43914
5218.103690874188,31.92740937357661,5.804365567332012,0.83858
5252.221493958679,7.710984074942854,0.719942758970203,0.90585
5908.963269915858,21.278562353687978,4.30978257636002,0.96213
5889.362347397884,11.061460451509362,1.053816700771778,1.1069
5672.089138534513,20.44290767974568,3.5715439017042483,0.92777
5761.380259709769,13.555430120434046,1.257428272555644,1.04696
6324.7317523976835,5.731063535582169,2.086775183364439,1.25088
6344.983754581331,10.23749635408945,3.415733783184371,1.13429
6047.923443843307,17.98734060259163,4.729211143156647,1.26329
5248.455120625407,0.04730245267510902,0.05659961785415805,0.93149
6299.976538578209,10.401231549323512,3.221538579562848,1.19404
4532.333741790898,22.24599502494979,2.797006098265898,0.68547
6445.685187202196,3.659859071306109,0.5165132335566414,1.35607
5725.781766379168,19.13701195955719,2.2657951618211545,1.05925
6350.169853286418,4.838006202780452,2.611307465230484,1.36019
4432.120289783986,18.340848898166954,2.065735634701575,0.63542
5950.777899337359,5.940643603623236,2.634345252550299,1.48322
5838.950341870705,36.66126299906147,6.08844496552889,1.20867
6099.925237513203,12.17147314075591,2.023123468058375,1.0837
5733.34980902742,30.197674280785808,6.134272087989651,0.92413
5404.1117278425345,32.51476502647534,6.6525083855771685,0.86022
5867.043829694803,10.49901537834955,1.113919927324372,1.10742
5790.202680046335,30.851378268013118,7.242434564530437,0.87304
6014.7749937911485,16.081190531305296,2.8266866432828284,1.17847
5811.848016210616,16.462771450823432,2.7762996756595992,0.97112
5428.581152422555,17.607970962516685,2.059180082949913,1.02447
5542.147049718505,24.468856703588465,4.140278716701008,0.88538
4895.4160836872825,36.85319703538862,7.726343753947201,0.78794
5728.48780559136,28.55827534211668,5.147618876209527,1.20184
5490.5950951461855,29.54958022636415,5.63756679638126,0.92266
5920.57499836427,29.29873254962405,7.574044495676828,0.89735
6076.190497361108,13.830406956758095,2.199099634049265,1.16873
5929.451649056408,24.871395730920725,5.1917280027763715,0.94823
5488.008048531708,18.590893091333875,2.300086103434052,1.03961
5916.994013943431,27.032810109607272,5.2964313037250825,1.0361
5772.042070635694,29.49854634769709,6.611475426307233,0.91538
5948.588027525839,37.166763062881586,8.190134504738973,1.01593
6234.112073942025,9.744508640297889,2.9983911292501224,1.2763
5784.922130373416,5.879952291720653,0.4078468974037688,1.14612
6424.8455571640625,3.4697856583777797,0.9146634408842006,1.18819
6212.130543612934,5.328627961577716,3.035523172465801,1.34986
5057.741522110772,26.85166278587088,4.562107897193977,0.79559
5953.281063966386,7.983337089556375,0.9147635312842812,1.2072
6019.275083977364,15.399578737664962,2.78906933178316,1.05795
6078.813070084539,11.17152738642959,2.4657577322197013,1.00812
